"Titre de tracé : 20598412_B_15"
"#","Date Heure, GMT+00:00","Pres. abs., Pa (LGR S/N: 20598412, SEN S/N: 20598412, LBL: Pressure)","Temp., °C (LGR S/N: 20598412, SEN S/N: 20598412, LBL: Temperature)","Coupleur détaché (LGR S/N: 20598412)","Fin de fichier (LGR S/N: 20598412)"
12237,10.11.25 07:00:00 PM,336565,5.141,,
12238,10.11.25 07:15:00 PM,336621,5.141,,
12239,10.11.25 07:30:00 PM,336621,5.141,,
12240,10.11.25 07:45:00 PM,336501,5.037,,
12241,10.11.25 08:00:00 PM,336557,5.037,,
12242,10.11.25 08:15:00 PM,336501,5.037,,
12243,10.11.25 08:30:00 PM,336550,4.934,,
12244,10.11.25 08:45:00 PM,336557,5.037,,
12245,10.11.25 09:00:00 PM,336445,5.037,,
12246,10.11.25 09:15:00 PM,336501,5.037,,
12247,10.11.25 09:30:00 PM,336501,5.037,,
12248,10.11.25 09:45:00 PM,336509,5.141,,
12249,10.11.25 10:00:00 PM,336509,5.141,,
12250,10.11.25 10:15:00 PM,336453,5.141,,
12251,10.11.25 10:30:00 PM,336397,5.141,,
12252,10.11.25 10:45:00 PM,336453,5.141,,
12253,10.11.25 11:00:00 PM,336397,5.141,,
12254,10.11.25 11:15:00 PM,336397,5.141,,
12255,10.11.25 11:30:00 PM,336405,5.244,,
12256,10.11.25 11:45:00 PM,336356,5.347,,
12257,10.12.25 12:00:00 AM,336356,5.347,,
12258,10.12.25 12:15:00 AM,336293,5.244,,
12259,10.12.25 12:30:00 AM,336341,5.141,,
12260,10.12.25 12:45:00 AM,336285,5.141,,
12261,10.12.25 01:00:00 AM,336229,5.141,,
12262,10.12.25 01:15:00 AM,336285,5.141,,
12263,10.12.25 01:30:00 AM,336229,5.141,,
12264,10.12.25 01:45:00 AM,336278,5.037,,
12265,10.12.25 02:00:00 AM,336222,5.037,,
12266,10.12.25 02:15:00 AM,336222,5.037,,
12267,10.12.25 02:30:00 AM,336222,5.037,,
12268,10.12.25 02:45:00 AM,336214,4.934,,
12269,10.12.25 03:00:00 AM,336158,4.934,,
12270,10.12.25 03:15:00 AM,336166,5.037,,
12271,10.12.25 03:30:00 AM,336054,5.037,,
12272,10.12.25 03:45:00 AM,336166,5.037,,
12273,10.12.25 04:00:00 AM,336166,5.037,,
12274,10.12.25 04:15:00 AM,336110,5.037,,
12275,10.12.25 04:30:00 AM,336117,5.141,,
12276,10.12.25 04:45:00 AM,336117,5.141,,
12277,10.12.25 05:00:00 AM,336117,5.141,,
12278,10.12.25 05:15:00 AM,336061,5.141,,
12279,10.12.25 05:30:00 AM,336061,5.141,,
12280,10.12.25 05:45:00 AM,336061,5.141,,
12281,10.12.25 06:00:00 AM,336006,5.141,,
12282,10.12.25 06:15:00 AM,336006,5.141,,
12283,10.12.25 06:30:00 AM,336061,5.141,,
12284,10.12.25 06:45:00 AM,336061,5.141,,
12285,10.12.25 07:00:00 AM,336117,5.141,,
12286,10.12.25 07:15:00 AM,336110,5.037,,
12287,10.12.25 07:30:00 AM,335998,5.037,,
12288,10.12.25 07:45:00 AM,336061,5.141,,
12289,10.12.25 08:00:00 AM,336006,5.141,,
12290,10.12.25 08:15:00 AM,336054,5.037,,
12291,10.12.25 08:30:00 AM,335998,5.037,,
12292,10.12.25 08:45:00 AM,335998,5.037,,
12293,10.12.25 09:00:00 AM,335998,5.037,,
12294,10.12.25 09:15:00 AM,335942,5.037,,
12295,10.12.25 09:30:00 AM,335942,5.037,,
12296,10.12.25 09:45:00 AM,335942,5.037,,
12297,10.12.25 10:00:00 AM,335886,5.037,,
12298,10.12.25 10:15:00 AM,335886,5.037,,
12299,10.12.25 10:30:00 AM,335838,5.141,,
12300,10.12.25 10:45:00 AM,335894,5.141,,
12301,10.12.25 11:00:00 AM,335894,5.141,,
12302,10.12.25 11:15:00 AM,335894,5.141,,
12303,10.12.25 11:30:00 AM,335838,5.141,,
12304,10.12.25 11:45:00 AM,335838,5.141,,
12305,10.12.25 12:00:00 PM,335782,5.141,,
12306,10.12.25 12:15:00 PM,335838,5.141,,
12307,10.12.25 12:30:00 PM,335782,5.141,,
12308,10.12.25 12:45:00 PM,335774,5.037,,
12309,10.12.25 01:00:00 PM,335894,5.141,,
12310,10.12.25 01:15:00 PM,335838,5.141,,
12311,10.12.25 01:30:00 PM,335782,5.141,,
12312,10.12.25 01:45:00 PM,335726,5.141,,
12313,10.12.25 02:00:00 PM,335782,5.141,,
12314,10.12.25 02:15:00 PM,335830,5.037,,
12315,10.12.25 02:30:00 PM,335782,5.141,,
12316,10.12.25 02:45:00 PM,335726,5.141,,
12317,10.12.25 03:00:00 PM,335782,5.141,,
12318,10.12.25 03:15:00 PM,335718,5.037,,
12319,10.12.25 03:30:00 PM,335782,5.141,,
12320,10.12.25 03:45:00 PM,335782,5.141,,
12321,10.12.25 04:00:00 PM,335718,5.037,,
12322,10.12.25 04:15:00 PM,335718,5.037,,
12323,10.12.25 04:30:00 PM,335718,5.037,,
12324,10.12.25 04:45:00 PM,335663,5.037,,
12325,10.12.25 05:00:00 PM,335663,5.037,,
12326,10.12.25 05:15:00 PM,335774,5.037,,
12327,10.12.25 05:30:00 PM,335670,5.141,,
12328,10.12.25 05:45:00 PM,335726,5.141,,
12329,10.12.25 06:00:00 PM,335670,5.141,,
12330,10.12.25 06:15:00 PM,335607,5.037,,
12331,10.12.25 06:30:00 PM,335663,5.037,,
12332,10.12.25 06:45:00 PM,335670,5.141,,
12333,10.12.25 07:00:00 PM,335607,5.037,,
12334,10.12.25 07:15:00 PM,335607,5.037,,
12335,10.12.25 07:30:00 PM,335614,5.141,,
12336,10.12.25 07:45:00 PM,335663,5.037,,
12337,10.12.25 08:00:00 PM,335614,5.141,,
12338,10.12.25 08:15:00 PM,335614,5.141,,
12339,10.12.25 08:30:00 PM,335566,5.244,,
12340,10.12.25 08:45:00 PM,335558,5.141,,
12341,10.12.25 09:00:00 PM,335502,5.141,,
12342,10.12.25 09:15:00 PM,335558,5.141,,
12343,10.12.25 09:30:00 PM,335558,5.141,,
12344,10.12.25 09:45:00 PM,335551,5.037,,
12345,10.12.25 10:00:00 PM,335502,5.141,,
12346,10.12.25 10:15:00 PM,335558,5.141,,
12347,10.12.25 10:30:00 PM,335502,5.141,,
12348,10.12.25 10:45:00 PM,335446,5.141,,
12349,10.12.25 11:00:00 PM,335390,5.141,,
12350,10.12.25 11:15:00 PM,335446,5.141,,
12351,10.12.25 11:30:00 PM,335383,5.037,,
12352,10.12.25 11:45:00 PM,335439,5.037,,
12353,10.13.25 12:00:00 AM,335390,5.141,,
12354,10.13.25 12:15:00 AM,335335,5.141,,
12355,10.13.25 12:30:00 AM,335279,5.141,,
12356,10.13.25 12:45:00 AM,335335,5.141,,
12357,10.13.25 01:00:00 AM,335335,5.141,,
12358,10.13.25 01:15:00 AM,335335,5.141,,
12359,10.13.25 01:30:00 AM,335279,5.141,,
12360,10.13.25 01:45:00 AM,335279,5.141,,
12361,10.13.25 02:00:00 AM,335223,5.141,,
12362,10.13.25 02:15:00 AM,335279,5.141,,
12363,10.13.25 02:30:00 AM,335271,5.037,,
12364,10.13.25 02:45:00 AM,335271,5.037,,
12365,10.13.25 03:00:00 AM,335215,5.037,,
12366,10.13.25 03:15:00 AM,335215,5.037,,
12367,10.13.25 03:30:00 AM,335167,5.141,,
12368,10.13.25 03:45:00 AM,335223,5.141,,
12369,10.13.25 04:00:00 AM,335159,5.037,,
12370,10.13.25 04:15:00 AM,335167,5.141,,
12371,10.13.25 04:30:00 AM,335223,5.141,,
12372,10.13.25 04:45:00 AM,335167,5.141,,
12373,10.13.25 05:00:00 AM,335159,5.037,,
12374,10.13.25 05:15:00 AM,335159,5.037,,
12375,10.13.25 05:30:00 AM,335159,5.037,,
12376,10.13.25 05:45:00 AM,335159,5.037,,
12377,10.13.25 06:00:00 AM,335215,5.037,,
12378,10.13.25 06:15:00 AM,335159,5.037,,
12379,10.13.25 06:30:00 AM,335103,5.037,,
12380,10.13.25 06:45:00 AM,335159,5.037,,
12381,10.13.25 07:00:00 AM,335159,5.037,,
12382,10.13.25 07:15:00 AM,335103,5.037,,
12383,10.13.25 07:30:00 AM,335111,5.141,,
12384,10.13.25 07:45:00 AM,335111,5.141,,
12385,10.13.25 08:00:00 AM,335055,5.141,,
12386,10.13.25 08:15:00 AM,335111,5.141,,
12387,10.13.25 08:30:00 AM,335103,5.037,,
12388,10.13.25 08:45:00 AM,335047,5.037,,
12389,10.13.25 09:00:00 AM,335047,5.037,,
12390,10.13.25 09:15:00 AM,335047,5.037,,
12391,10.13.25 09:30:00 AM,334999,5.141,,
12392,10.13.25 09:45:00 AM,335047,5.037,,
12393,10.13.25 10:00:00 AM,334991,5.037,,
12394,10.13.25 10:15:00 AM,334991,5.037,,
12395,10.13.25 10:30:00 AM,335047,5.037,,
12396,10.13.25 10:45:00 AM,334999,5.141,,
12397,10.13.25 11:00:00 AM,334999,5.141,,
12398,10.13.25 11:15:00 AM,334999,5.141,,
12399,10.13.25 11:30:00 AM,334943,5.141,,
12400,10.13.25 11:45:00 AM,334943,5.141,,
12401,10.13.25 12:00:00 PM,334943,5.141,,
12402,10.13.25 12:15:00 PM,334999,5.141,,
12403,10.13.25 12:30:00 PM,334943,5.141,,
12404,10.13.25 12:45:00 PM,334943,5.141,,
12405,10.13.25 01:00:00 PM,334943,5.141,,
12406,10.13.25 01:15:00 PM,334887,5.141,,
12407,10.13.25 01:30:00 PM,334895,5.244,,
12408,10.13.25 01:45:00 PM,334902,5.347,,
12409,10.13.25 02:00:00 PM,334951,5.244,,
12410,10.13.25 02:15:00 PM,334943,5.141,,
12411,10.13.25 02:30:00 PM,334880,5.037,,
12412,10.13.25 02:45:00 PM,334943,5.141,,
12413,10.13.25 03:00:00 PM,334999,5.141,,
12414,10.13.25 03:15:00 PM,334943,5.141,,
12415,10.13.25 03:30:00 PM,334936,5.037,,
12416,10.13.25 03:45:00 PM,334943,5.141,,
12417,10.13.25 04:00:00 PM,334943,5.141,,
12418,10.13.25 04:15:00 PM,334936,5.037,,
12419,10.13.25 04:30:00 PM,334872,4.934,,
12420,10.13.25 04:45:00 PM,334936,5.037,,
12421,10.13.25 05:00:00 PM,334936,5.037,,
12422,10.13.25 05:15:00 PM,334880,5.037,,
12423,10.13.25 05:30:00 PM,334872,4.934,,
12424,10.13.25 05:45:00 PM,334936,5.037,,
12425,10.13.25 06:00:00 PM,334887,5.141,,
12426,10.13.25 06:15:00 PM,334839,5.244,,
12427,10.13.25 06:30:00 PM,334839,5.244,,
12428,10.13.25 06:45:00 PM,334831,5.141,,
12429,10.13.25 07:00:00 PM,334831,5.141,,
12430,10.13.25 07:15:00 PM,334824,5.037,,
12431,10.13.25 07:30:00 PM,334824,5.037,,
12432,10.13.25 07:45:00 PM,334831,5.141,,
12433,10.13.25 08:00:00 PM,334887,5.141,,
12434,10.13.25 08:15:00 PM,334824,5.037,,
12435,10.13.25 08:30:00 PM,334824,5.037,,
12436,10.13.25 08:45:00 PM,334824,5.037,,
12437,10.13.25 09:00:00 PM,334816,4.934,,
12438,10.13.25 09:15:00 PM,334824,5.037,,
12439,10.13.25 09:30:00 PM,334824,5.037,,
12440,10.13.25 09:45:00 PM,334768,5.037,,
12441,10.13.25 10:00:00 PM,334824,5.037,,
12442,10.13.25 10:15:00 PM,334768,5.037,,
12443,10.13.25 10:30:00 PM,334775,5.141,,
12444,10.13.25 10:45:00 PM,334768,5.037,,
12445,10.13.25 11:00:00 PM,334775,5.141,,
12446,10.13.25 11:15:00 PM,334727,5.244,,
12447,10.13.25 11:30:00 PM,334727,5.244,,
12448,10.13.25 11:45:00 PM,334656,5.037,,
12449,10.14.25 12:00:00 AM,334712,5.037,,
12450,10.14.25 12:15:00 AM,334712,5.037,,
12451,10.14.25 12:30:00 AM,334664,5.141,,
12452,10.14.25 12:45:00 AM,334719,5.141,,
12453,10.14.25 01:00:00 AM,334664,5.141,,
12454,10.14.25 01:15:00 AM,334664,5.141,,
12455,10.14.25 01:30:00 AM,334664,5.141,,
12456,10.14.25 01:45:00 AM,334656,5.037,,
12457,10.14.25 02:00:00 AM,334608,5.141,,
12458,10.14.25 02:15:00 AM,334608,5.141,,
12459,10.14.25 02:30:00 AM,334664,5.141,,
12460,10.14.25 02:45:00 AM,334608,5.141,,
12461,10.14.25 03:00:00 AM,334552,5.141,,
12462,10.14.25 03:15:00 AM,334608,5.141,,
12463,10.14.25 03:30:00 AM,334496,5.141,,
12464,10.14.25 03:45:00 AM,334552,5.141,,
12465,10.14.25 04:00:00 AM,334503,5.244,,
12466,10.14.25 04:15:00 AM,334559,5.244,,
12467,10.14.25 04:30:00 AM,334552,5.141,,
12468,10.14.25 04:45:00 AM,334552,5.141,,
12469,10.14.25 05:00:00 AM,334544,5.037,,
12470,10.14.25 05:15:00 AM,334552,5.141,,
12471,10.14.25 05:30:00 AM,334496,5.141,,
12472,10.14.25 05:45:00 AM,334496,5.141,,
12473,10.14.25 06:00:00 AM,334544,5.037,,
12474,10.14.25 06:15:00 AM,334544,5.037,,
12475,10.14.25 06:30:00 AM,334537,4.934,,
12476,10.14.25 06:45:00 AM,334481,4.934,,
12477,10.14.25 07:00:00 AM,334544,5.037,,
12478,10.14.25 07:15:00 AM,334544,5.037,,
12479,10.14.25 07:30:00 AM,334544,5.037,,
12480,10.14.25 07:45:00 AM,334544,5.037,,
12481,10.14.25 08:00:00 AM,334544,5.037,,
12482,10.14.25 08:15:00 AM,334496,5.141,,
12483,10.14.25 08:30:00 AM,334552,5.141,,
12484,10.14.25 08:45:00 AM,334544,5.037,,
12485,10.14.25 09:00:00 AM,334488,5.037,,
12486,10.14.25 09:15:00 AM,334432,5.037,,
12487,10.14.25 09:30:00 AM,334440,5.141,,
12488,10.14.25 09:45:00 AM,334440,5.141,,
12489,10.14.25 10:00:00 AM,334440,5.141,,
12490,10.14.25 10:15:00 AM,334440,5.141,,
12491,10.14.25 10:30:00 AM,334447,5.244,,
12492,10.14.25 10:45:00 AM,334440,5.141,,
12493,10.14.25 11:00:00 AM,334384,5.141,,
12494,10.14.25 11:15:00 AM,334440,5.141,,
12495,10.14.25 11:30:00 AM,334384,5.141,,
12496,10.14.25 11:45:00 AM,334384,5.141,,
12497,10.14.25 12:00:00 PM,334440,5.141,,
12498,10.14.25 12:15:00 PM,334384,5.141,,
12499,10.14.25 12:30:00 PM,334384,5.141,,
12500,10.14.25 12:45:00 PM,334328,5.141,,
12501,10.14.25 01:00:00 PM,334384,5.141,,
12502,10.14.25 01:15:00 PM,334376,5.037,,
12503,10.14.25 01:30:00 PM,334384,5.141,,
12504,10.14.25 01:45:00 PM,334328,5.141,,
12505,10.14.25 02:00:00 PM,334391,5.244,,
12506,10.14.25 02:15:00 PM,334336,5.244,,
12507,10.14.25 02:30:00 PM,334384,5.141,,
12508,10.14.25 02:45:00 PM,334336,5.244,,
12509,10.14.25 03:00:00 PM,334280,5.244,,
12510,10.14.25 03:15:00 PM,334272,5.141,,
12511,10.14.25 03:30:00 PM,334272,5.141,,
12512,10.14.25 03:45:00 PM,334328,5.141,,
12513,10.14.25 04:00:00 PM,334328,5.141,,
12514,10.14.25 04:15:00 PM,334272,5.141,,
12515,10.14.25 04:30:00 PM,334265,5.037,,
12516,10.14.25 04:45:00 PM,334265,5.037,,
12517,10.14.25 05:00:00 PM,334216,5.141,,
12518,10.14.25 05:15:00 PM,334265,5.037,,
12519,10.14.25 05:30:00 PM,334328,5.141,,
12520,10.14.25 05:45:00 PM,334272,5.141,,
12521,10.14.25 06:00:00 PM,334328,5.141,,
12522,10.14.25 06:15:00 PM,334328,5.141,,
12523,10.14.25 06:30:00 PM,334320,5.037,,
12524,10.14.25 06:45:00 PM,334265,5.037,,
12525,10.14.25 07:00:00 PM,334320,5.037,,
12526,10.14.25 07:15:00 PM,334265,5.037,,
12527,10.14.25 07:30:00 PM,334272,5.141,,
12528,10.14.25 07:45:00 PM,334216,5.141,,
12529,10.14.25 08:00:00 PM,334216,5.141,,
12530,10.14.25 08:15:00 PM,334272,5.141,,
12531,10.14.25 08:30:00 PM,334272,5.141,,
12532,10.14.25 08:45:00 PM,334209,5.037,,
12533,10.14.25 09:00:00 PM,334209,5.037,,
12534,10.14.25 09:15:00 PM,334272,5.141,,
12535,10.14.25 09:30:00 PM,334209,5.037,,
12536,10.14.25 09:45:00 PM,334209,5.037,,
12537,10.14.25 10:00:00 PM,334209,5.037,,
12538,10.14.25 10:15:00 PM,334145,4.934,,
12539,10.14.25 10:30:00 PM,334153,5.037,,
12540,10.14.25 10:45:00 PM,334160,5.141,,
12541,10.14.25 11:00:00 PM,334104,5.141,,
12542,10.14.25 11:15:00 PM,334168,5.244,,
12543,10.14.25 11:30:00 PM,334168,5.244,,
12544,10.14.25 11:45:00 PM,334104,5.141,,
12545,10.15.25 12:00:00 AM,334104,5.141,,
12546,10.15.25 12:15:00 AM,334104,5.141,,
12547,10.15.25 12:30:00 AM,334048,5.141,,
12548,10.15.25 12:45:00 AM,334056,5.244,,
12549,10.15.25 01:00:00 AM,334000,5.244,,
12550,10.15.25 01:15:00 AM,334056,5.244,,
12551,10.15.25 01:30:00 AM,334056,5.244,,
12552,10.15.25 01:45:00 AM,334048,5.141,,
12553,10.15.25 02:00:00 AM,334041,5.037,,
12554,10.15.25 02:15:00 AM,334041,5.037,,
12555,10.15.25 02:30:00 AM,333985,5.037,,
12556,10.15.25 02:45:00 AM,333985,5.037,,
12557,10.15.25 03:00:00 AM,333985,5.037,,
12558,10.15.25 03:15:00 AM,333985,5.037,,
12559,10.15.25 03:30:00 AM,333985,5.037,,
12560,10.15.25 03:45:00 AM,333985,5.037,,
12561,10.15.25 04:00:00 AM,333992,5.141,,
12562,10.15.25 04:15:00 AM,334000,5.244,,
12563,10.15.25 04:30:00 AM,333937,5.141,,
12564,10.15.25 04:45:00 AM,333937,5.141,,
12565,10.15.25 05:00:00 AM,333937,5.141,,
12566,10.15.25 05:15:00 AM,333937,5.141,,
12567,10.15.25 05:30:00 AM,333881,5.141,,
12568,10.15.25 05:45:00 AM,333937,5.141,,
12569,10.15.25 06:00:00 AM,333937,5.141,,
12570,10.15.25 06:15:00 AM,333937,5.141,,
12571,10.15.25 06:30:00 AM,333937,5.141,,
12572,10.15.25 06:45:00 AM,333937,5.141,,
12573,10.15.25 07:00:00 AM,333937,5.141,,
12574,10.15.25 07:15:00 AM,333937,5.141,,
12575,10.15.25 07:30:00 AM,333929,5.037,,
12576,10.15.25 07:45:00 AM,333929,5.037,,
12577,10.15.25 08:00:00 AM,333985,5.037,,
12578,10.15.25 08:15:00 AM,333929,5.037,,
12579,10.15.25 08:30:00 AM,333929,5.037,,
12580,10.15.25 08:45:00 AM,333866,4.934,,
12581,10.15.25 09:00:00 AM,333866,4.934,,
12582,10.15.25 09:15:00 AM,333873,5.037,,
12583,10.15.25 09:30:00 AM,333881,5.141,,
12584,10.15.25 09:45:00 AM,333881,5.141,,
12585,10.15.25 10:00:00 AM,333881,5.141,,
12586,10.15.25 10:15:00 AM,333817,5.037,,
12587,10.15.25 10:30:00 AM,333769,5.141,,
12588,10.15.25 10:45:00 AM,333769,5.141,,
12589,10.15.25 11:00:00 AM,333769,5.141,,
12590,10.15.25 11:15:00 AM,333769,5.141,,
12591,10.15.25 11:30:00 AM,333825,5.141,,
12592,10.15.25 11:45:00 AM,333776,5.244,,
12593,10.15.25 12:00:00 PM,333720,5.244,,
12594,10.15.25 12:15:00 PM,333769,5.141,,
12595,10.15.25 12:30:00 PM,333769,5.141,,
12596,10.15.25 12:45:00 PM,333817,5.037,,
12597,10.15.25 01:00:00 PM,333705,5.037,,
12598,10.15.25 01:15:00 PM,333769,5.141,,
12599,10.15.25 01:30:00 PM,333776,5.244,,
12600,10.15.25 01:45:00 PM,333769,5.141,,
12601,10.15.25 02:00:00 PM,333769,5.141,,
12602,10.15.25 02:15:00 PM,333769,5.141,,
12603,10.15.25 02:30:00 PM,333825,5.141,,
12604,10.15.25 02:45:00 PM,333769,5.141,,
12605,10.15.25 03:00:00 PM,333769,5.141,,
12606,10.15.25 03:15:00 PM,333761,5.037,,
12607,10.15.25 03:30:00 PM,333761,5.037,,
12608,10.15.25 03:45:00 PM,333713,5.141,,
12609,10.15.25 04:00:00 PM,333776,5.244,,
12610,10.15.25 04:15:00 PM,333825,5.141,,
12611,10.15.25 04:30:00 PM,333713,5.141,,
12612,10.15.25 04:45:00 PM,333832,5.244,,
12613,10.15.25 05:00:00 PM,333769,5.141,,
12614,10.15.25 05:15:00 PM,333769,5.141,,
12615,10.15.25 05:30:00 PM,333761,5.037,,
12616,10.15.25 05:45:00 PM,333705,5.037,,
12617,10.15.25 06:00:00 PM,333769,5.141,,
12618,10.15.25 06:15:00 PM,333761,5.037,,
12619,10.15.25 06:30:00 PM,333769,5.141,,
12620,10.15.25 06:45:00 PM,333769,5.141,,
12621,10.15.25 07:00:00 PM,333713,5.141,,
12622,10.15.25 07:15:00 PM,333769,5.141,,
12623,10.15.25 07:30:00 PM,333713,5.141,,
12624,10.15.25 07:45:00 PM,333705,5.037,,
12625,10.15.25 08:00:00 PM,333761,5.037,,
12626,10.15.25 08:15:00 PM,333705,5.037,,
12627,10.15.25 08:30:00 PM,333649,5.037,,
12628,10.15.25 08:45:00 PM,333657,5.141,,
12629,10.15.25 09:00:00 PM,333657,5.141,,
12630,10.15.25 09:15:00 PM,333649,5.037,,
12631,10.15.25 09:30:00 PM,333649,5.037,,
12632,10.15.25 09:45:00 PM,333593,5.037,,
12633,10.15.25 10:00:00 PM,333649,5.037,,
12634,10.15.25 10:15:00 PM,333649,5.037,,
12635,10.15.25 10:30:00 PM,333593,5.037,,
12636,10.15.25 10:45:00 PM,333601,5.141,,
12637,10.15.25 11:00:00 PM,333593,5.037,,
12638,10.15.25 11:15:00 PM,333601,5.141,,
12639,10.15.25 11:30:00 PM,333538,5.037,,
12640,10.15.25 11:45:00 PM,333538,5.037,,
12641,10.16.25 12:00:00 AM,333433,5.141,,
12642,10.16.25 12:15:00 AM,333433,5.141,,
12643,10.16.25 12:30:00 AM,333489,5.141,,
12644,10.16.25 12:45:00 AM,333433,5.141,,
12645,10.16.25 01:00:00 AM,333385,5.244,,
12646,10.16.25 01:15:00 AM,333377,5.141,,
12647,10.16.25 01:30:00 AM,333377,5.141,,
12648,10.16.25 01:45:00 AM,333433,5.141,,
12649,10.16.25 02:00:00 AM,333433,5.141,,
12650,10.16.25 02:15:00 AM,333377,5.141,,
12651,10.16.25 02:30:00 AM,333377,5.141,,
12652,10.16.25 02:45:00 AM,333265,5.141,,
12653,10.16.25 03:00:00 AM,333377,5.141,,
12654,10.16.25 03:15:00 AM,333321,5.141,,
12655,10.16.25 03:30:00 AM,333265,5.141,,
12656,10.16.25 03:45:00 AM,333314,5.037,,
12657,10.16.25 04:00:00 AM,333321,5.141,,
12658,10.16.25 04:15:00 AM,333265,5.141,,
12659,10.16.25 04:30:00 AM,333329,5.244,,
12660,10.16.25 04:45:00 AM,333329,5.244,,
12661,10.16.25 05:00:00 AM,333433,5.141,,
12662,10.16.25 05:15:00 AM,333385,5.244,,
12663,10.16.25 05:30:00 AM,333329,5.244,,
12664,10.16.25 05:45:00 AM,333329,5.244,,
12665,10.16.25 06:00:00 AM,333321,5.141,,
12666,10.16.25 06:15:00 AM,333265,5.141,,
12667,10.16.25 06:30:00 AM,333265,5.141,,
12668,10.16.25 06:45:00 AM,333377,5.141,,
12669,10.16.25 07:00:00 AM,333321,5.141,,
12670,10.16.25 07:15:00 AM,333314,5.037,,
12671,10.16.25 07:30:00 AM,333265,5.141,,
12672,10.16.25 07:45:00 AM,333258,5.037,,
12673,10.16.25 08:00:00 AM,333314,5.037,,
12674,10.16.25 08:15:00 AM,333202,5.037,,
12675,10.16.25 08:30:00 AM,333258,5.037,,
12676,10.16.25 08:45:00 AM,333258,5.037,,
12677,10.16.25 09:00:00 AM,333258,5.037,,
12678,10.16.25 09:15:00 AM,333202,5.037,,
12679,10.16.25 09:30:00 AM,333202,5.037,,
12680,10.16.25 09:45:00 AM,333202,5.037,,
12681,10.16.25 10:00:00 AM,333202,5.037,,
12682,10.16.25 10:15:00 AM,333146,5.037,,
12683,10.16.25 10:30:00 AM,333146,5.037,,
12684,10.16.25 10:45:00 AM,333146,5.037,,
12685,10.16.25 11:00:00 AM,333154,5.141,,
12686,10.16.25 11:15:00 AM,333154,5.141,,
12687,10.16.25 11:30:00 AM,333154,5.141,,
12688,10.16.25 11:45:00 AM,333154,5.141,,
12689,10.16.25 12:00:00 PM,333098,5.141,,
12690,10.16.25 12:15:00 PM,333154,5.141,,
12691,10.16.25 12:30:00 PM,333154,5.141,,
12692,10.16.25 12:45:00 PM,333098,5.141,,
12693,10.16.25 01:00:00 PM,333161,5.244,,
12694,10.16.25 01:15:00 PM,333098,5.141,,
12695,10.16.25 01:30:00 PM,333098,5.141,,
12696,10.16.25 01:45:00 PM,333154,5.141,,
12697,10.16.25 02:00:00 PM,333090,5.037,,
12698,10.16.25 02:15:00 PM,333090,5.037,,
12699,10.16.25 02:30:00 PM,333113,5.347,,
12700,10.16.25 02:45:00 PM,333098,5.141,,
12701,10.16.25 03:00:00 PM,333034,5.037,,
12702,10.16.25 03:15:00 PM,333042,5.141,,
12703,10.16.25 03:30:00 PM,333098,5.141,,
12704,10.16.25 03:45:00 PM,333098,5.141,,
12705,10.16.25 04:00:00 PM,333154,5.141,,
12706,10.16.25 04:15:00 PM,333098,5.141,,
12707,10.16.25 04:30:00 PM,333049,5.244,,
12708,10.16.25 04:45:00 PM,333049,5.244,,
12709,10.16.25 05:00:00 PM,333042,5.141,,
12710,10.16.25 05:15:00 PM,333049,5.244,,
12711,10.16.25 05:30:00 PM,333098,5.141,,
12712,10.16.25 05:45:00 PM,333098,5.141,,
12713,10.16.25 06:00:00 PM,333042,5.141,,
12714,10.16.25 06:15:00 PM,333098,5.141,,
12715,10.16.25 06:30:00 PM,333042,5.141,,
12716,10.16.25 06:45:00 PM,333098,5.141,,
12717,10.16.25 07:00:00 PM,333042,5.141,,
12718,10.16.25 07:15:00 PM,333042,5.141,,
12719,10.16.25 07:30:00 PM,333034,5.037,,
12720,10.16.25 07:45:00 PM,333090,5.037,,
12721,10.16.25 08:00:00 PM,332978,5.037,,
12722,10.16.25 08:15:00 PM,332978,5.037,,
12723,10.16.25 08:30:00 PM,332978,5.037,,
12724,10.16.25 08:45:00 PM,332922,5.037,,
12725,10.16.25 09:00:00 PM,332930,5.141,,
12726,10.16.25 09:15:00 PM,332930,5.141,,
12727,10.16.25 09:30:00 PM,332930,5.141,,
12728,10.16.25 09:45:00 PM,332930,5.141,,
12729,10.16.25 10:00:00 PM,332930,5.141,,
12730,10.16.25 10:15:00 PM,332930,5.141,,
12731,10.16.25 10:30:00 PM,332930,5.141,,
12732,10.16.25 10:45:00 PM,332930,5.141,,
12733,10.16.25 11:00:00 PM,332874,5.141,,
12734,10.16.25 11:15:00 PM,332922,5.037,,
12735,10.16.25 11:30:00 PM,332811,5.037,,
12736,10.16.25 11:45:00 PM,332867,5.037,,
12737,10.17.25 12:00:00 AM,332811,5.037,,
12738,10.17.25 12:15:00 AM,332867,5.037,,
12739,10.17.25 12:30:00 AM,332811,5.037,,
12740,10.17.25 12:45:00 AM,332755,5.037,,
12741,10.17.25 01:00:00 AM,332811,5.037,,
12742,10.17.25 01:15:00 AM,332811,5.037,,
12743,10.17.25 01:30:00 AM,332755,5.037,,
12744,10.17.25 01:45:00 AM,332818,5.141,,
12745,10.17.25 02:00:00 AM,332762,5.141,,
12746,10.17.25 02:15:00 AM,332818,5.141,,
12747,10.17.25 02:30:00 AM,332762,5.141,,
12748,10.17.25 02:45:00 AM,332762,5.141,,
