"Titre de tracé : 20598413_A_14"
"#","Date Heure, GMT+00:00","Pres. abs., Pa (LGR S/N: 20598413, SEN S/N: 20598413, LBL: Pressure)","Temp., °C (LGR S/N: 20598413, SEN S/N: 20598413, LBL: Temperature)","Coupleur détaché (LGR S/N: 20598413)","Fin de fichier (LGR S/N: 20598413)"
10015,09.18.25 03:30:00 PM,229268,12.594,,
10016,09.18.25 03:45:00 PM,229331,12.594,,
10017,09.18.25 04:00:00 PM,229331,12.594,,
10018,09.18.25 04:15:00 PM,229336,12.690,,
10019,09.18.25 04:30:00 PM,229341,12.787,,
10020,09.18.25 04:45:00 PM,229346,12.883,,
10021,09.18.25 05:00:00 PM,229409,12.883,,
10022,09.18.25 05:15:00 PM,229409,12.883,,
10023,09.18.25 05:30:00 PM,229472,12.883,,
10024,09.18.25 05:45:00 PM,229461,12.690,,
10025,09.18.25 06:00:00 PM,229456,12.594,,
10026,09.18.25 06:15:00 PM,229456,12.594,,
10027,09.18.25 06:30:00 PM,229467,12.787,,
10028,09.18.25 06:45:00 PM,229472,12.883,,
10029,09.18.25 07:00:00 PM,229467,12.787,,
10030,09.18.25 07:15:00 PM,229461,12.690,,
10031,09.18.25 07:30:00 PM,229399,12.690,,
10032,09.18.25 07:45:00 PM,229461,12.690,,
10033,09.18.25 08:00:00 PM,229467,12.787,,
10034,09.18.25 08:15:00 PM,229530,12.787,,
10035,09.18.25 08:30:00 PM,229467,12.787,,
10036,09.18.25 08:45:00 PM,229461,12.690,,
10037,09.18.25 09:00:00 PM,229524,12.690,,
10038,09.18.25 09:15:00 PM,229461,12.690,,
10039,09.18.25 09:30:00 PM,229404,12.787,,
10040,09.18.25 09:45:00 PM,229404,12.787,,
10041,09.18.25 10:00:00 PM,229404,12.787,,
10042,09.18.25 10:15:00 PM,229404,12.787,,
10043,09.18.25 10:30:00 PM,229404,12.787,,
10044,09.18.25 10:45:00 PM,229409,12.883,,
10045,09.18.25 11:00:00 PM,229467,12.787,,
10046,09.18.25 11:15:00 PM,229404,12.787,,
10047,09.18.25 11:30:00 PM,229404,12.787,,
10048,09.18.25 11:45:00 PM,229404,12.787,,
10049,09.19.25 12:00:00 AM,229341,12.787,,
10050,09.19.25 12:15:00 AM,229336,12.690,,
10051,09.19.25 12:30:00 AM,229341,12.787,,
10052,09.19.25 12:45:00 AM,229341,12.787,,
10053,09.19.25 01:00:00 AM,229341,12.787,,
10054,09.19.25 01:15:00 AM,229336,12.690,,
10055,09.19.25 01:30:00 AM,229336,12.690,,
10056,09.19.25 01:45:00 AM,229399,12.690,,
10057,09.19.25 02:00:00 AM,229336,12.690,,
10058,09.19.25 02:15:00 AM,229336,12.690,,
10059,09.19.25 02:30:00 AM,229336,12.690,,
10060,09.19.25 02:45:00 AM,229336,12.690,,
10061,09.19.25 03:00:00 AM,229341,12.787,,
10062,09.19.25 03:15:00 AM,229273,12.690,,
10063,09.19.25 03:30:00 AM,229210,12.690,,
10064,09.19.25 03:45:00 AM,229273,12.690,,
10065,09.19.25 04:00:00 AM,229273,12.690,,
10066,09.19.25 04:15:00 AM,229341,12.787,,
10067,09.19.25 04:30:00 AM,229278,12.787,,
10068,09.19.25 04:45:00 AM,229278,12.787,,
10069,09.19.25 05:00:00 AM,229341,12.787,,
10070,09.19.25 05:15:00 AM,229278,12.787,,
10071,09.19.25 05:30:00 AM,229341,12.787,,
10072,09.19.25 05:45:00 AM,229346,12.883,,
10073,09.19.25 06:00:00 AM,229283,12.883,,
10074,09.19.25 06:15:00 AM,229283,12.883,,
10075,09.19.25 06:30:00 AM,229283,12.883,,
10076,09.19.25 06:45:00 AM,229346,12.883,,
10077,09.19.25 07:00:00 AM,229346,12.883,,
10078,09.19.25 07:15:00 AM,229283,12.883,,
10079,09.19.25 07:30:00 AM,229341,12.787,,
10080,09.19.25 07:45:00 AM,229346,12.883,,
10081,09.19.25 08:00:00 AM,229409,12.883,,
10082,09.19.25 08:15:00 AM,229346,12.883,,
10083,09.19.25 08:30:00 AM,229346,12.883,,
10084,09.19.25 08:45:00 AM,229341,12.787,,
10085,09.19.25 09:00:00 AM,229341,12.787,,
10086,09.19.25 09:15:00 AM,229341,12.787,,
10087,09.19.25 09:30:00 AM,229215,12.787,,
10088,09.19.25 09:45:00 AM,229278,12.787,,
10089,09.19.25 10:00:00 AM,229341,12.787,,
10090,09.19.25 10:15:00 AM,229273,12.690,,
10091,09.19.25 10:30:00 AM,229273,12.690,,
10092,09.19.25 10:45:00 AM,229268,12.594,,
10093,09.19.25 11:00:00 AM,229268,12.594,,
10094,09.19.25 11:15:00 AM,229205,12.594,,
10095,09.19.25 11:30:00 AM,229273,12.690,,
10096,09.19.25 11:45:00 AM,229336,12.690,,
10097,09.19.25 12:00:00 PM,229336,12.690,,
10098,09.19.25 12:15:00 PM,229341,12.787,,
10099,09.19.25 12:30:00 PM,229278,12.787,,
10100,09.19.25 12:45:00 PM,229341,12.787,,
10101,09.19.25 01:00:00 PM,229341,12.787,,
10102,09.19.25 01:15:00 PM,229336,12.690,,
10103,09.19.25 01:30:00 PM,229336,12.690,,
10104,09.19.25 01:45:00 PM,229336,12.690,,
10105,09.19.25 02:00:00 PM,229273,12.690,,
10106,09.19.25 02:15:00 PM,229341,12.787,,
10107,09.19.25 02:30:00 PM,229273,12.690,,
10108,09.19.25 02:45:00 PM,229336,12.690,,
10109,09.19.25 03:00:00 PM,229399,12.690,,
10110,09.19.25 03:15:00 PM,229336,12.690,,
10111,09.19.25 03:30:00 PM,229331,12.594,,
10112,09.19.25 03:45:00 PM,229336,12.690,,
10113,09.19.25 04:00:00 PM,229341,12.787,,
10114,09.19.25 04:15:00 PM,229341,12.787,,
10115,09.19.25 04:30:00 PM,229346,12.883,,
10116,09.19.25 04:45:00 PM,229346,12.883,,
10117,09.19.25 05:00:00 PM,229399,12.690,,
10118,09.19.25 05:15:00 PM,229399,12.690,,
10119,09.19.25 05:30:00 PM,229336,12.690,,
10120,09.19.25 05:45:00 PM,229341,12.787,,
10121,09.19.25 06:00:00 PM,229404,12.787,,
10122,09.19.25 06:15:00 PM,229399,12.690,,
10123,09.19.25 06:30:00 PM,229404,12.787,,
10124,09.19.25 06:45:00 PM,229341,12.787,,
10125,09.19.25 07:00:00 PM,229404,12.787,,
10126,09.19.25 07:15:00 PM,229336,12.690,,
10127,09.19.25 07:30:00 PM,229336,12.690,,
10128,09.19.25 07:45:00 PM,229404,12.787,,
10129,09.19.25 08:00:00 PM,229336,12.690,,
10130,09.19.25 08:15:00 PM,229336,12.690,,
10131,09.19.25 08:30:00 PM,229278,12.787,,
10132,09.19.25 08:45:00 PM,229278,12.787,,
10133,09.19.25 09:00:00 PM,229278,12.787,,
10134,09.19.25 09:15:00 PM,229221,12.883,,
10135,09.19.25 09:30:00 PM,229221,12.883,,
10136,09.19.25 09:45:00 PM,229221,12.883,,
10137,09.19.25 10:00:00 PM,229283,12.883,,
10138,09.19.25 10:15:00 PM,229221,12.883,,
10139,09.19.25 10:30:00 PM,229221,12.883,,
10140,09.19.25 10:45:00 PM,229158,12.883,,
10141,09.19.25 11:00:00 PM,229158,12.883,,
10142,09.19.25 11:15:00 PM,229215,12.787,,
10143,09.19.25 11:30:00 PM,229153,12.787,,
10144,09.19.25 11:45:00 PM,229153,12.787,,
10145,09.20.25 12:00:00 AM,229153,12.787,,
10146,09.20.25 12:15:00 AM,229090,12.787,,
10147,09.20.25 12:30:00 AM,229153,12.787,,
10148,09.20.25 12:45:00 AM,229153,12.787,,
10149,09.20.25 01:00:00 AM,229085,12.690,,
10150,09.20.25 01:15:00 AM,229085,12.690,,
10151,09.20.25 01:30:00 AM,229085,12.690,,
10152,09.20.25 01:45:00 AM,229017,12.594,,
10153,09.20.25 02:00:00 AM,229022,12.690,,
10154,09.20.25 02:15:00 AM,229022,12.690,,
10155,09.20.25 02:30:00 AM,229085,12.690,,
10156,09.20.25 02:45:00 AM,229085,12.690,,
10157,09.20.25 03:00:00 AM,229085,12.690,,
10158,09.20.25 03:15:00 AM,229027,12.787,,
10159,09.20.25 03:30:00 AM,229027,12.787,,
10160,09.20.25 03:45:00 AM,229027,12.787,,
10161,09.20.25 04:00:00 AM,228969,12.883,,
10162,09.20.25 04:15:00 AM,228969,12.883,,
10163,09.20.25 04:30:00 AM,229032,12.883,,
10164,09.20.25 04:45:00 AM,228969,12.883,,
10165,09.20.25 05:00:00 AM,229032,12.883,,
10166,09.20.25 05:15:00 AM,228969,12.883,,
10167,09.20.25 05:30:00 AM,229095,12.883,,
10168,09.20.25 05:45:00 AM,229032,12.883,,
10169,09.20.25 06:00:00 AM,229032,12.883,,
10170,09.20.25 06:15:00 AM,228969,12.883,,
10171,09.20.25 06:30:00 AM,229022,12.690,,
10172,09.20.25 06:45:00 AM,228959,12.690,,
10173,09.20.25 07:00:00 AM,229022,12.690,,
10174,09.20.25 07:15:00 AM,229022,12.690,,
10175,09.20.25 07:30:00 AM,228964,12.787,,
10176,09.20.25 07:45:00 AM,228901,12.787,,
10177,09.20.25 08:00:00 AM,228901,12.787,,
10178,09.20.25 08:15:00 AM,228896,12.690,,
10179,09.20.25 08:30:00 AM,228896,12.690,,
10180,09.20.25 08:45:00 AM,228896,12.690,,
10181,09.20.25 09:00:00 AM,228896,12.690,,
10182,09.20.25 09:15:00 AM,228833,12.690,,
10183,09.20.25 09:30:00 AM,228833,12.690,,
10184,09.20.25 09:45:00 AM,228833,12.690,,
10185,09.20.25 10:00:00 AM,228833,12.690,,
10186,09.20.25 10:15:00 AM,228838,12.787,,
10187,09.20.25 10:30:00 AM,228838,12.787,,
10188,09.20.25 10:45:00 AM,228776,12.787,,
10189,09.20.25 11:00:00 AM,228776,12.787,,
10190,09.20.25 11:15:00 AM,228776,12.787,,
10191,09.20.25 11:30:00 AM,228838,12.787,,
10192,09.20.25 11:45:00 AM,228776,12.787,,
10193,09.20.25 12:00:00 PM,228838,12.787,,
10194,09.20.25 12:15:00 PM,228713,12.787,,
10195,09.20.25 12:30:00 PM,228776,12.787,,
10196,09.20.25 12:45:00 PM,228650,12.787,,
10197,09.20.25 01:00:00 PM,228713,12.787,,
10198,09.20.25 01:15:00 PM,228708,12.690,,
10199,09.20.25 01:30:00 PM,228776,12.787,,
10200,09.20.25 01:45:00 PM,228708,12.690,,
10201,09.20.25 02:00:00 PM,228645,12.690,,
10202,09.20.25 02:15:00 PM,228708,12.690,,
10203,09.20.25 02:30:00 PM,228702,12.594,,
10204,09.20.25 02:45:00 PM,228702,12.594,,
10205,09.20.25 03:00:00 PM,228770,12.690,,
10206,09.20.25 03:15:00 PM,228713,12.787,,
10207,09.20.25 03:30:00 PM,228650,12.787,,
10208,09.20.25 03:45:00 PM,228713,12.787,,
10209,09.20.25 04:00:00 PM,228650,12.787,,
10210,09.20.25 04:15:00 PM,228713,12.787,,
10211,09.20.25 04:30:00 PM,228655,12.883,,
10212,09.20.25 04:45:00 PM,228723,12.980,,
10213,09.20.25 05:00:00 PM,228660,12.980,,
10214,09.20.25 05:15:00 PM,228655,12.883,,
10215,09.20.25 05:30:00 PM,228776,12.787,,
10216,09.20.25 05:45:00 PM,228776,12.787,,
10217,09.20.25 06:00:00 PM,228708,12.690,,
10218,09.20.25 06:15:00 PM,228708,12.690,,
10219,09.20.25 06:30:00 PM,228713,12.787,,
10220,09.20.25 06:45:00 PM,228718,12.883,,
10221,09.20.25 07:00:00 PM,228655,12.883,,
10222,09.20.25 07:15:00 PM,228718,12.883,,
10223,09.20.25 07:30:00 PM,228713,12.787,,
10224,09.20.25 07:45:00 PM,228718,12.883,,
10225,09.20.25 08:00:00 PM,228718,12.883,,
10226,09.20.25 08:15:00 PM,228718,12.883,,
10227,09.20.25 08:30:00 PM,228718,12.883,,
10228,09.20.25 08:45:00 PM,228650,12.787,,
10229,09.20.25 09:00:00 PM,228587,12.787,,
10230,09.20.25 09:15:00 PM,228587,12.787,,
10231,09.20.25 09:30:00 PM,228645,12.690,,
10232,09.20.25 09:45:00 PM,228645,12.690,,
10233,09.20.25 10:00:00 PM,228640,12.594,,
10234,09.20.25 10:15:00 PM,228582,12.690,,
10235,09.20.25 10:30:00 PM,228577,12.594,,
10236,09.20.25 10:45:00 PM,228577,12.594,,
10237,09.20.25 11:00:00 PM,228577,12.594,,
10238,09.20.25 11:15:00 PM,228519,12.690,,
10239,09.20.25 11:30:00 PM,228519,12.690,,
10240,09.20.25 11:45:00 PM,228462,12.787,,
10241,09.21.25 12:00:00 AM,228524,12.787,,
10242,09.21.25 12:15:00 AM,228530,12.883,,
10243,09.21.25 12:30:00 AM,228530,12.883,,
10244,09.21.25 12:45:00 AM,228462,12.787,,
10245,09.21.25 01:00:00 AM,228462,12.787,,
10246,09.21.25 01:15:00 AM,228462,12.787,,
10247,09.21.25 01:30:00 AM,228399,12.787,,
10248,09.21.25 01:45:00 AM,228456,12.690,,
10249,09.21.25 02:00:00 AM,228456,12.690,,
10250,09.21.25 02:15:00 AM,228456,12.690,,
10251,09.21.25 02:30:00 AM,228456,12.690,,
10252,09.21.25 02:45:00 AM,228399,12.787,,
10253,09.21.25 03:00:00 AM,228399,12.787,,
10254,09.21.25 03:15:00 AM,228399,12.787,,
10255,09.21.25 03:30:00 AM,228336,12.787,,
10256,09.21.25 03:45:00 AM,228399,12.787,,
10257,09.21.25 04:00:00 AM,228399,12.787,,
10258,09.21.25 04:15:00 AM,228399,12.787,,
10259,09.21.25 04:30:00 AM,228399,12.787,,
10260,09.21.25 04:45:00 AM,228336,12.787,,
10261,09.21.25 05:00:00 AM,228336,12.787,,
10262,09.21.25 05:15:00 AM,228336,12.787,,
10263,09.21.25 05:30:00 AM,228341,12.883,,
10264,09.21.25 05:45:00 AM,228341,12.883,,
10265,09.21.25 06:00:00 AM,228278,12.883,,
10266,09.21.25 06:15:00 AM,228341,12.883,,
10267,09.21.25 06:30:00 AM,228278,12.883,,
10268,09.21.25 06:45:00 AM,228278,12.883,,
10269,09.21.25 07:00:00 AM,228278,12.883,,
10270,09.21.25 07:15:00 AM,228341,12.883,,
10271,09.21.25 07:30:00 AM,228278,12.883,,
10272,09.21.25 07:45:00 AM,228404,12.883,,
10273,09.21.25 08:00:00 AM,228341,12.883,,
10274,09.21.25 08:15:00 AM,228278,12.883,,
10275,09.21.25 08:30:00 AM,228404,12.883,,
10276,09.21.25 08:45:00 AM,228341,12.883,,
10277,09.21.25 09:00:00 AM,228336,12.787,,
10278,09.21.25 09:15:00 AM,228336,12.787,,
10279,09.21.25 09:30:00 AM,228268,12.690,,
10280,09.21.25 09:45:00 AM,228331,12.690,,
10281,09.21.25 10:00:00 AM,228331,12.690,,
10282,09.21.25 10:15:00 AM,228268,12.690,,
10283,09.21.25 10:30:00 AM,228331,12.690,,
10284,09.21.25 10:45:00 AM,228268,12.690,,
10285,09.21.25 11:00:00 AM,228205,12.690,,
10286,09.21.25 11:15:00 AM,228142,12.690,,
10287,09.21.25 11:30:00 AM,228200,12.594,,
10288,09.21.25 11:45:00 AM,228205,12.690,,
10289,09.21.25 12:00:00 PM,228205,12.690,,
10290,09.21.25 12:15:00 PM,228205,12.690,,
10291,09.21.25 12:30:00 PM,228205,12.690,,
10292,09.21.25 12:45:00 PM,228273,12.787,,
10293,09.21.25 01:00:00 PM,228210,12.787,,
10294,09.21.25 01:15:00 PM,228273,12.787,,
10295,09.21.25 01:30:00 PM,228273,12.787,,
10296,09.21.25 01:45:00 PM,228273,12.787,,
10297,09.21.25 02:00:00 PM,228273,12.787,,
10298,09.21.25 02:15:00 PM,228273,12.787,,
10299,09.21.25 02:30:00 PM,228336,12.787,,
10300,09.21.25 02:45:00 PM,228215,12.883,,
10301,09.21.25 03:00:00 PM,228147,12.787,,
10302,09.21.25 03:15:00 PM,228147,12.787,,
10303,09.21.25 03:30:00 PM,228085,12.787,,
10304,09.21.25 03:45:00 PM,228090,12.883,,
10305,09.21.25 04:00:00 PM,228090,12.883,,
10306,09.21.25 04:15:00 PM,228090,12.883,,
10307,09.21.25 04:30:00 PM,228085,12.787,,
10308,09.21.25 04:45:00 PM,228085,12.787,,
10309,09.21.25 05:00:00 PM,228085,12.787,,
10310,09.21.25 05:15:00 PM,228079,12.690,,
10311,09.21.25 05:30:00 PM,228085,12.787,,
10312,09.21.25 05:45:00 PM,228079,12.690,,
10313,09.21.25 06:00:00 PM,228142,12.690,,
10314,09.21.25 06:15:00 PM,228147,12.787,,
10315,09.21.25 06:30:00 PM,228085,12.787,,
10316,09.21.25 06:45:00 PM,228085,12.787,,
10317,09.21.25 07:00:00 PM,228090,12.883,,
10318,09.21.25 07:15:00 PM,228027,12.883,,
10319,09.21.25 07:30:00 PM,228090,12.883,,
10320,09.21.25 07:45:00 PM,228090,12.883,,
10321,09.21.25 08:00:00 PM,228027,12.883,,
10322,09.21.25 08:15:00 PM,227959,12.787,,
10323,09.21.25 08:30:00 PM,228027,12.883,,
10324,09.21.25 08:45:00 PM,228027,12.883,,
10325,09.21.25 09:00:00 PM,227896,12.787,,
10326,09.21.25 09:15:00 PM,227964,12.883,,
10327,09.21.25 09:30:00 PM,227901,12.883,,
10328,09.21.25 09:45:00 PM,227896,12.787,,
10329,09.21.25 10:00:00 PM,227886,12.594,,
10330,09.21.25 10:15:00 PM,227886,12.594,,
10331,09.21.25 10:30:00 PM,227891,12.690,,
10332,09.21.25 10:45:00 PM,227959,12.787,,
10333,09.21.25 11:00:00 PM,227891,12.690,,
10334,09.21.25 11:15:00 PM,227891,12.690,,
10335,09.21.25 11:30:00 PM,227891,12.690,,
10336,09.21.25 11:45:00 PM,227828,12.690,,
10337,09.22.25 12:00:00 AM,227828,12.690,,
10338,09.22.25 12:15:00 AM,227765,12.690,,
10339,09.22.25 12:30:00 AM,227828,12.690,,
10340,09.22.25 12:45:00 AM,227828,12.690,,
10341,09.22.25 01:00:00 AM,227823,12.594,,
10342,09.22.25 01:15:00 AM,227828,12.690,,
10343,09.22.25 01:30:00 AM,227828,12.690,,
10344,09.22.25 01:45:00 AM,227760,12.594,,
10345,09.22.25 02:00:00 AM,227760,12.594,,
10346,09.22.25 02:15:00 AM,227765,12.690,,
10347,09.22.25 02:30:00 AM,227765,12.690,,
10348,09.22.25 02:45:00 AM,227770,12.787,,
10349,09.22.25 03:00:00 AM,227776,12.883,,
10350,09.22.25 03:15:00 AM,227776,12.883,,
10351,09.22.25 03:30:00 AM,227776,12.883,,
10352,09.22.25 03:45:00 AM,227776,12.883,,
10353,09.22.25 04:00:00 AM,227781,12.980,,
10354,09.22.25 04:15:00 AM,227838,12.883,,
10355,09.22.25 04:30:00 AM,227776,12.883,,
10356,09.22.25 04:45:00 AM,227833,12.787,,
10357,09.22.25 05:00:00 AM,227770,12.787,,
10358,09.22.25 05:15:00 AM,227833,12.787,,
10359,09.22.25 05:30:00 AM,227770,12.787,,
10360,09.22.25 05:45:00 AM,227776,12.883,,
10361,09.22.25 06:00:00 AM,227833,12.787,,
10362,09.22.25 06:15:00 AM,227833,12.787,,
10363,09.22.25 06:30:00 AM,227833,12.787,,
10364,09.22.25 06:45:00 AM,227838,12.883,,
10365,09.22.25 07:00:00 AM,227833,12.787,,
10366,09.22.25 07:15:00 AM,227828,12.690,,
10367,09.22.25 07:30:00 AM,227828,12.690,,
10368,09.22.25 07:45:00 AM,227828,12.690,,
10369,09.22.25 08:00:00 AM,227833,12.787,,
10370,09.22.25 08:15:00 AM,227770,12.787,,
10371,09.22.25 08:30:00 AM,227770,12.787,,
10372,09.22.25 08:45:00 AM,227838,12.883,,
10373,09.22.25 09:00:00 AM,227838,12.883,,
10374,09.22.25 09:15:00 AM,227838,12.883,,
10375,09.22.25 09:30:00 AM,227901,12.883,,
10376,09.22.25 09:45:00 AM,227901,12.883,,
10377,09.22.25 10:00:00 AM,227838,12.883,,
10378,09.22.25 10:15:00 AM,227828,12.690,,
10379,09.22.25 10:30:00 AM,227886,12.594,,
10380,09.22.25 10:45:00 AM,227891,12.690,,
10381,09.22.25 11:00:00 AM,227896,12.787,,
10382,09.22.25 11:15:00 AM,227891,12.690,,
10383,09.22.25 11:30:00 AM,227959,12.787,,
10384,09.22.25 11:45:00 AM,227954,12.690,,
10385,09.22.25 12:00:00 PM,227954,12.690,,
10386,09.22.25 12:15:00 PM,228017,12.690,,
10387,09.22.25 12:30:00 PM,228017,12.690,,
10388,09.22.25 12:45:00 PM,228011,12.594,,
10389,09.22.25 01:00:00 PM,228017,12.690,,
10390,09.22.25 01:15:00 PM,228079,12.690,,
10391,09.22.25 01:30:00 PM,227954,12.690,,
10392,09.22.25 01:45:00 PM,228017,12.690,,
10393,09.22.25 02:00:00 PM,228147,12.787,,
10394,09.22.25 02:15:00 PM,228085,12.787,,
10395,09.22.25 02:30:00 PM,228147,12.787,,
10396,09.22.25 02:45:00 PM,228085,12.787,,
10397,09.22.25 03:00:00 PM,228142,12.690,,
10398,09.22.25 03:15:00 PM,228200,12.594,,
10399,09.22.25 03:30:00 PM,228205,12.690,,
10400,09.22.25 03:45:00 PM,228085,12.787,,
10401,09.22.25 04:00:00 PM,228147,12.787,,
10402,09.22.25 04:15:00 PM,228147,12.787,,
10403,09.22.25 04:30:00 PM,228153,12.883,,
10404,09.22.25 04:45:00 PM,228153,12.883,,
10405,09.22.25 05:00:00 PM,228153,12.883,,
10406,09.22.25 05:15:00 PM,228153,12.883,,
10407,09.22.25 05:30:00 PM,228221,12.980,,
10408,09.22.25 05:45:00 PM,228215,12.883,,
10409,09.22.25 06:00:00 PM,228210,12.787,,
10410,09.22.25 06:15:00 PM,228210,12.787,,
10411,09.22.25 06:30:00 PM,228147,12.787,,
10412,09.22.25 06:45:00 PM,228210,12.787,,
10413,09.22.25 07:00:00 PM,228147,12.787,,
10414,09.22.25 07:15:00 PM,228210,12.787,,
10415,09.22.25 07:30:00 PM,228210,12.787,,
10416,09.22.25 07:45:00 PM,228215,12.883,,
10417,09.22.25 08:00:00 PM,228147,12.787,,
10418,09.22.25 08:15:00 PM,228215,12.883,,
10419,09.22.25 08:30:00 PM,228153,12.883,,
10420,09.22.25 08:45:00 PM,228147,12.787,,
10421,09.22.25 09:00:00 PM,228153,12.883,,
10422,09.22.25 09:15:00 PM,228153,12.883,,
10423,09.22.25 09:30:00 PM,228147,12.787,,
10424,09.22.25 09:45:00 PM,228147,12.787,,
10425,09.22.25 10:00:00 PM,228147,12.787,,
10426,09.22.25 10:15:00 PM,228210,12.787,,
10427,09.22.25 10:30:00 PM,228210,12.787,,
10428,09.22.25 10:45:00 PM,228210,12.787,,
10429,09.22.25 11:00:00 PM,228210,12.787,,
10430,09.22.25 11:15:00 PM,228147,12.787,,
10431,09.22.25 11:30:00 PM,228085,12.787,,
10432,09.22.25 11:45:00 PM,228085,12.787,,
10433,09.23.25 12:00:00 AM,228090,12.883,,
10434,09.23.25 12:15:00 AM,228153,12.883,,
10435,09.23.25 12:30:00 AM,228027,12.883,,
10436,09.23.25 12:45:00 AM,228090,12.883,,
10437,09.23.25 01:00:00 AM,228090,12.883,,
10438,09.23.25 01:15:00 AM,228090,12.883,,
10439,09.23.25 01:30:00 AM,228027,12.883,,
10440,09.23.25 01:45:00 AM,228090,12.883,,
10441,09.23.25 02:00:00 AM,228022,12.787,,
10442,09.23.25 02:15:00 AM,228085,12.787,,
10443,09.23.25 02:30:00 AM,228085,12.787,,
10444,09.23.25 02:45:00 AM,228090,12.883,,
10445,09.23.25 03:00:00 AM,228085,12.787,,
10446,09.23.25 03:15:00 AM,228090,12.883,,
10447,09.23.25 03:30:00 AM,228085,12.787,,
10448,09.23.25 03:45:00 AM,228085,12.787,,
10449,09.23.25 04:00:00 AM,228022,12.787,,
10450,09.23.25 04:15:00 AM,228022,12.787,,
10451,09.23.25 04:30:00 AM,228022,12.787,,
10452,09.23.25 04:45:00 AM,228022,12.787,,
10453,09.23.25 05:00:00 AM,228017,12.690,,
10454,09.23.25 05:15:00 AM,228079,12.690,,
10455,09.23.25 05:30:00 AM,228022,12.787,,
10456,09.23.25 05:45:00 AM,228022,12.787,,
10457,09.23.25 06:00:00 AM,227959,12.787,,
10458,09.23.25 06:15:00 AM,228022,12.787,,
10459,09.23.25 06:30:00 AM,228022,12.787,,
10460,09.23.25 06:45:00 AM,227959,12.787,,
10461,09.23.25 07:00:00 AM,228027,12.883,,
10462,09.23.25 07:15:00 AM,227964,12.883,,
10463,09.23.25 07:30:00 AM,228027,12.883,,
10464,09.23.25 07:45:00 AM,228027,12.883,,
10465,09.23.25 08:00:00 AM,228027,12.883,,
10466,09.23.25 08:15:00 AM,228022,12.787,,
10467,09.23.25 08:30:00 AM,227959,12.787,,
10468,09.23.25 08:45:00 AM,228022,12.787,,
10469,09.23.25 09:00:00 AM,228022,12.787,,
10470,09.23.25 09:15:00 AM,228022,12.787,,
10471,09.23.25 09:30:00 AM,228022,12.787,,
10472,09.23.25 09:45:00 AM,228022,12.787,,
10473,09.23.25 10:00:00 AM,228022,12.787,,
10474,09.23.25 10:15:00 AM,228085,12.787,,
10475,09.23.25 10:30:00 AM,228022,12.787,,
10476,09.23.25 10:45:00 AM,228147,12.787,,
10477,09.23.25 11:00:00 AM,228147,12.787,,
10478,09.23.25 11:15:00 AM,228085,12.787,,
10479,09.23.25 11:30:00 AM,228147,12.787,,
10480,09.23.25 11:45:00 AM,228147,12.787,,
10481,09.23.25 12:00:00 PM,228085,12.787,,
10482,09.23.25 12:15:00 PM,228142,12.690,,
10483,09.23.25 12:30:00 PM,228085,12.787,,
10484,09.23.25 12:45:00 PM,228147,12.787,,
10485,09.23.25 01:00:00 PM,228085,12.787,,
10486,09.23.25 01:15:00 PM,228147,12.787,,
10487,09.23.25 01:30:00 PM,228147,12.787,,
10488,09.23.25 01:45:00 PM,228153,12.883,,
10489,09.23.25 02:00:00 PM,228147,12.787,,
10490,09.23.25 02:15:00 PM,228210,12.787,,
10491,09.23.25 02:30:00 PM,228215,12.883,,
10492,09.23.25 02:45:00 PM,228210,12.787,,
10493,09.23.25 03:00:00 PM,228210,12.787,,
10494,09.23.25 03:15:00 PM,228210,12.787,,
10495,09.23.25 03:30:00 PM,228210,12.787,,
10496,09.23.25 03:45:00 PM,228210,12.787,,
10497,09.23.25 04:00:00 PM,228215,12.883,,
10498,09.23.25 04:15:00 PM,228215,12.883,,
10499,09.23.25 04:30:00 PM,228153,12.883,,
10500,09.23.25 04:45:00 PM,228153,12.883,,
10501,09.23.25 05:00:00 PM,228147,12.787,,
10502,09.23.25 05:15:00 PM,228153,12.883,,
10503,09.23.25 05:30:00 PM,228153,12.883,,
10504,09.23.25 05:45:00 PM,228090,12.883,,
10505,09.23.25 06:00:00 PM,228153,12.883,,
10506,09.23.25 06:15:00 PM,228215,12.883,,
10507,09.23.25 06:30:00 PM,228215,12.883,,
10508,09.23.25 06:45:00 PM,228147,12.787,,
10509,09.23.25 07:00:00 PM,228210,12.787,,
10510,09.23.25 07:15:00 PM,228215,12.883,,
10511,09.23.25 07:30:00 PM,228273,12.787,,
10512,09.23.25 07:45:00 PM,228153,12.883,,
10513,09.23.25 08:00:00 PM,228273,12.787,,
10514,09.23.25 08:15:00 PM,228210,12.787,,
10515,09.23.25 08:30:00 PM,228273,12.787,,
10516,09.23.25 08:45:00 PM,228273,12.787,,
10517,09.23.25 09:00:00 PM,228210,12.787,,
10518,09.23.25 09:15:00 PM,228210,12.787,,
10519,09.23.25 09:30:00 PM,228147,12.787,,
10520,09.23.25 09:45:00 PM,228085,12.787,,
10521,09.23.25 10:00:00 PM,228022,12.787,,
10522,09.23.25 10:15:00 PM,228147,12.787,,
10523,09.23.25 10:30:00 PM,228085,12.787,,
10524,09.23.25 10:45:00 PM,228079,12.690,,
10525,09.23.25 11:00:00 PM,228017,12.690,,
10526,09.23.25 11:15:00 PM,228022,12.787,,
